"date","series_id","value","realtime_start","realtime_end"
2024-03-06,"DTB3",5.24,2026-03-11,2026-03-11
2024-03-07,"DTB3",5.24,2026-03-11,2026-03-11
2024-03-08,"DTB3",5.24,2026-03-11,2026-03-11
2024-03-11,"DTB3",5.24,2026-03-11,2026-03-11
2024-03-12,"DTB3",5.25,2026-03-11,2026-03-11
2024-03-13,"DTB3",5.25,2026-03-11,2026-03-11
2024-03-14,"DTB3",5.25,2026-03-11,2026-03-11
2024-03-15,"DTB3",5.25,2026-03-11,2026-03-11
2024-03-18,"DTB3",5.25,2026-03-11,2026-03-11
2024-03-19,"DTB3",5.24,2026-03-11,2026-03-11
2024-03-20,"DTB3",5.24,2026-03-11,2026-03-11
2024-03-21,"DTB3",5.25,2026-03-11,2026-03-11
2024-03-22,"DTB3",5.24,2026-03-11,2026-03-11
2024-03-25,"DTB3",5.23,2026-03-11,2026-03-11
2024-03-26,"DTB3",5.22,2026-03-11,2026-03-11
2024-03-27,"DTB3",5.22,2026-03-11,2026-03-11
2024-03-28,"DTB3",5.23,2026-03-11,2026-03-11
2024-03-29,"DTB3",NA,2026-03-11,2026-03-11
2024-04-01,"DTB3",5.23,2026-03-11,2026-03-11
2024-04-02,"DTB3",5.22,2026-03-11,2026-03-11
2024-04-03,"DTB3",5.22,2026-03-11,2026-03-11
2024-04-04,"DTB3",5.21,2026-03-11,2026-03-11
2024-04-05,"DTB3",5.23,2026-03-11,2026-03-11
2024-04-08,"DTB3",5.23,2026-03-11,2026-03-11
2024-04-09,"DTB3",5.23,2026-03-11,2026-03-11
2024-04-10,"DTB3",5.25,2026-03-11,2026-03-11
2024-04-11,"DTB3",5.25,2026-03-11,2026-03-11
2024-04-12,"DTB3",5.25,2026-03-11,2026-03-11
2024-04-15,"DTB3",5.25,2026-03-11,2026-03-11
2024-04-16,"DTB3",5.25,2026-03-11,2026-03-11
2024-04-17,"DTB3",5.25,2026-03-11,2026-03-11
2024-04-18,"DTB3",5.25,2026-03-11,2026-03-11
2024-04-19,"DTB3",5.25,2026-03-11,2026-03-11
2024-04-22,"DTB3",5.22,2026-03-11,2026-03-11
2024-04-23,"DTB3",5.25,2026-03-11,2026-03-11
2024-04-24,"DTB3",5.26,2026-03-11,2026-03-11
2024-04-25,"DTB3",5.26,2026-03-11,2026-03-11
2024-04-26,"DTB3",5.25,2026-03-11,2026-03-11
2024-04-29,"DTB3",5.25,2026-03-11,2026-03-11
2024-04-30,"DTB3",5.25,2026-03-11,2026-03-11
2024-05-01,"DTB3",5.26,2026-03-11,2026-03-11
2024-05-02,"DTB3",5.25,2026-03-11,2026-03-11
2024-05-03,"DTB3",5.25,2026-03-11,2026-03-11
2024-05-06,"DTB3",5.25,2026-03-11,2026-03-11
2024-05-07,"DTB3",5.25,2026-03-11,2026-03-11
2024-05-08,"DTB3",5.25,2026-03-11,2026-03-11
2024-05-09,"DTB3",5.25,2026-03-11,2026-03-11
2024-05-10,"DTB3",5.26,2026-03-11,2026-03-11
2024-05-13,"DTB3",5.25,2026-03-11,2026-03-11
2024-05-14,"DTB3",5.24,2026-03-11,2026-03-11
2024-05-15,"DTB3",5.25,2026-03-11,2026-03-11
2024-05-16,"DTB3",5.25,2026-03-11,2026-03-11
2024-05-17,"DTB3",5.25,2026-03-11,2026-03-11
2024-05-20,"DTB3",5.25,2026-03-11,2026-03-11
2024-05-21,"DTB3",5.25,2026-03-11,2026-03-11
2024-05-22,"DTB3",5.25,2026-03-11,2026-03-11
2024-05-23,"DTB3",5.26,2026-03-11,2026-03-11
2024-05-24,"DTB3",5.26,2026-03-11,2026-03-11
2024-05-27,"DTB3",NA,2026-03-11,2026-03-11
2024-05-28,"DTB3",5.26,2026-03-11,2026-03-11
2024-05-29,"DTB3",5.26,2026-03-11,2026-03-11
2024-05-30,"DTB3",5.26,2026-03-11,2026-03-11
2024-05-31,"DTB3",5.25,2026-03-11,2026-03-11
2024-06-03,"DTB3",5.26,2026-03-11,2026-03-11
2024-06-04,"DTB3",5.25,2026-03-11,2026-03-11
2024-06-05,"DTB3",5.25,2026-03-11,2026-03-11
2024-06-06,"DTB3",5.25,2026-03-11,2026-03-11
2024-06-07,"DTB3",5.26,2026-03-11,2026-03-11
2024-06-10,"DTB3",5.25,2026-03-11,2026-03-11
2024-06-11,"DTB3",5.25,2026-03-11,2026-03-11
2024-06-12,"DTB3",5.25,2026-03-11,2026-03-11
2024-06-13,"DTB3",5.25,2026-03-11,2026-03-11
2024-06-14,"DTB3",5.25,2026-03-11,2026-03-11
2024-06-17,"DTB3",5.25,2026-03-11,2026-03-11
2024-06-18,"DTB3",5.24,2026-03-11,2026-03-11
2024-06-19,"DTB3",NA,2026-03-11,2026-03-11
2024-06-20,"DTB3",5.24,2026-03-11,2026-03-11
2024-06-21,"DTB3",5.23,2026-03-11,2026-03-11
2024-06-24,"DTB3",5.24,2026-03-11,2026-03-11
2024-06-25,"DTB3",5.23,2026-03-11,2026-03-11
2024-06-26,"DTB3",5.24,2026-03-11,2026-03-11
2024-06-27,"DTB3",5.23,2026-03-11,2026-03-11
2024-06-28,"DTB3",5.22,2026-03-11,2026-03-11
2024-07-01,"DTB3",5.24,2026-03-11,2026-03-11
2024-07-02,"DTB3",5.24,2026-03-11,2026-03-11
2024-07-03,"DTB3",5.24,2026-03-11,2026-03-11
2024-07-04,"DTB3",NA,2026-03-11,2026-03-11
2024-07-05,"DTB3",5.23,2026-03-11,2026-03-11
2024-07-08,"DTB3",5.23,2026-03-11,2026-03-11
2024-07-09,"DTB3",5.23,2026-03-11,2026-03-11
2024-07-10,"DTB3",5.23,2026-03-11,2026-03-11
2024-07-11,"DTB3",5.21,2026-03-11,2026-03-11
2024-07-12,"DTB3",5.21,2026-03-11,2026-03-11
2024-07-15,"DTB3",5.2,2026-03-11,2026-03-11
2024-07-16,"DTB3",5.2,2026-03-11,2026-03-11
2024-07-17,"DTB3",5.2,2026-03-11,2026-03-11
2024-07-18,"DTB3",5.21,2026-03-11,2026-03-11
2024-07-19,"DTB3",5.2,2026-03-11,2026-03-11
2024-07-22,"DTB3",5.19,2026-03-11,2026-03-11
2024-07-23,"DTB3",5.18,2026-03-11,2026-03-11
2024-07-24,"DTB3",5.18,2026-03-11,2026-03-11
2024-07-25,"DTB3",5.17,2026-03-11,2026-03-11
2024-07-26,"DTB3",5.16,2026-03-11,2026-03-11
2024-07-29,"DTB3",5.15,2026-03-11,2026-03-11
2024-07-30,"DTB3",5.14,2026-03-11,2026-03-11
2024-07-31,"DTB3",5.15,2026-03-11,2026-03-11
2024-08-01,"DTB3",5.12,2026-03-11,2026-03-11
2024-08-02,"DTB3",5.05,2026-03-11,2026-03-11
2024-08-05,"DTB3",5.09,2026-03-11,2026-03-11
2024-08-06,"DTB3",5.09,2026-03-11,2026-03-11
2024-08-07,"DTB3",5.09,2026-03-11,2026-03-11
2024-08-08,"DTB3",5.09,2026-03-11,2026-03-11
2024-08-09,"DTB3",5.09,2026-03-11,2026-03-11
2024-08-12,"DTB3",5.07,2026-03-11,2026-03-11
2024-08-13,"DTB3",5.06,2026-03-11,2026-03-11
2024-08-14,"DTB3",5.07,2026-03-11,2026-03-11
2024-08-15,"DTB3",5.09,2026-03-11,2026-03-11
2024-08-16,"DTB3",5.08,2026-03-11,2026-03-11
2024-08-19,"DTB3",5.06,2026-03-11,2026-03-11
2024-08-20,"DTB3",5.04,2026-03-11,2026-03-11
2024-08-21,"DTB3",5.02,2026-03-11,2026-03-11
2024-08-22,"DTB3",5.04,2026-03-11,2026-03-11
2024-08-23,"DTB3",5.01,2026-03-11,2026-03-11
2024-08-26,"DTB3",4.98,2026-03-11,2026-03-11
2024-08-27,"DTB3",4.98,2026-03-11,2026-03-11
2024-08-28,"DTB3",4.96,2026-03-11,2026-03-11
2024-08-29,"DTB3",4.98,2026-03-11,2026-03-11
2024-08-30,"DTB3",4.98,2026-03-11,2026-03-11
2024-09-02,"DTB3",NA,2026-03-11,2026-03-11
2024-09-03,"DTB3",4.97,2026-03-11,2026-03-11
2024-09-04,"DTB3",4.96,2026-03-11,2026-03-11
2024-09-05,"DTB3",4.94,2026-03-11,2026-03-11
2024-09-06,"DTB3",4.93,2026-03-11,2026-03-11
2024-09-09,"DTB3",4.89,2026-03-11,2026-03-11
2024-09-10,"DTB3",4.85,2026-03-11,2026-03-11
2024-09-11,"DTB3",4.89,2026-03-11,2026-03-11
2024-09-12,"DTB3",4.85,2026-03-11,2026-03-11
2024-09-13,"DTB3",4.78,2026-03-11,2026-03-11
2024-09-16,"DTB3",4.75,2026-03-11,2026-03-11
2024-09-17,"DTB3",4.75,2026-03-11,2026-03-11
2024-09-18,"DTB3",4.65,2026-03-11,2026-03-11
2024-09-19,"DTB3",4.61,2026-03-11,2026-03-11
2024-09-20,"DTB3",4.56,2026-03-11,2026-03-11
2024-09-23,"DTB3",4.53,2026-03-11,2026-03-11
2024-09-24,"DTB3",4.5,2026-03-11,2026-03-11
2024-09-25,"DTB3",4.51,2026-03-11,2026-03-11
2024-09-26,"DTB3",4.5,2026-03-11,2026-03-11
2024-09-27,"DTB3",4.5,2026-03-11,2026-03-11
2024-09-30,"DTB3",4.52,2026-03-11,2026-03-11
2024-10-01,"DTB3",4.5,2026-03-11,2026-03-11
2024-10-02,"DTB3",4.48,2026-03-11,2026-03-11
2024-10-03,"DTB3",4.48,2026-03-11,2026-03-11
2024-10-04,"DTB3",4.53,2026-03-11,2026-03-11
2024-10-07,"DTB3",4.55,2026-03-11,2026-03-11
2024-10-08,"DTB3",4.53,2026-03-11,2026-03-11
2024-10-09,"DTB3",4.54,2026-03-11,2026-03-11
2024-10-10,"DTB3",4.54,2026-03-11,2026-03-11
2024-10-11,"DTB3",4.53,2026-03-11,2026-03-11
2024-10-14,"DTB3",NA,2026-03-11,2026-03-11
2024-10-15,"DTB3",4.52,2026-03-11,2026-03-11
2024-10-16,"DTB3",4.51,2026-03-11,2026-03-11
2024-10-17,"DTB3",4.54,2026-03-11,2026-03-11
2024-10-18,"DTB3",4.53,2026-03-11,2026-03-11
2024-10-21,"DTB3",4.51,2026-03-11,2026-03-11
2024-10-22,"DTB3",4.51,2026-03-11,2026-03-11
2024-10-23,"DTB3",4.52,2026-03-11,2026-03-11
2024-10-24,"DTB3",4.5,2026-03-11,2026-03-11
2024-10-25,"DTB3",4.52,2026-03-11,2026-03-11
2024-10-28,"DTB3",4.49,2026-03-11,2026-03-11
2024-10-29,"DTB3",4.49,2026-03-11,2026-03-11
2024-10-30,"DTB3",4.47,2026-03-11,2026-03-11
2024-10-31,"DTB3",4.44,2026-03-11,2026-03-11
2024-11-01,"DTB3",4.41,2026-03-11,2026-03-11
2024-11-04,"DTB3",4.44,2026-03-11,2026-03-11
2024-11-05,"DTB3",4.43,2026-03-11,2026-03-11
2024-11-06,"DTB3",4.44,2026-03-11,2026-03-11
2024-11-07,"DTB3",4.43,2026-03-11,2026-03-11
2024-11-08,"DTB3",4.43,2026-03-11,2026-03-11
2024-11-11,"DTB3",NA,2026-03-11,2026-03-11
2024-11-12,"DTB3",4.43,2026-03-11,2026-03-11
2024-11-13,"DTB3",4.4,2026-03-11,2026-03-11
2024-11-14,"DTB3",4.41,2026-03-11,2026-03-11
2024-11-15,"DTB3",4.41,2026-03-11,2026-03-11
2024-11-18,"DTB3",4.42,2026-03-11,2026-03-11
2024-11-19,"DTB3",4.41,2026-03-11,2026-03-11
2024-11-20,"DTB3",4.42,2026-03-11,2026-03-11
2024-11-21,"DTB3",4.43,2026-03-11,2026-03-11
2024-11-22,"DTB3",4.43,2026-03-11,2026-03-11
2024-11-25,"DTB3",4.42,2026-03-11,2026-03-11
2024-11-26,"DTB3",4.4,2026-03-11,2026-03-11
2024-11-27,"DTB3",4.4,2026-03-11,2026-03-11
2024-11-28,"DTB3",NA,2026-03-11,2026-03-11
2024-11-29,"DTB3",4.39,2026-03-11,2026-03-11
2024-12-02,"DTB3",4.38,2026-03-11,2026-03-11
2024-12-03,"DTB3",4.36,2026-03-11,2026-03-11
2024-12-04,"DTB3",4.35,2026-03-11,2026-03-11
2024-12-05,"DTB3",4.34,2026-03-11,2026-03-11
2024-12-06,"DTB3",4.31,2026-03-11,2026-03-11
2024-12-09,"DTB3",4.3,2026-03-11,2026-03-11
2024-12-10,"DTB3",4.29,2026-03-11,2026-03-11
2024-12-11,"DTB3",4.26,2026-03-11,2026-03-11
2024-12-12,"DTB3",4.23,2026-03-11,2026-03-11
2024-12-13,"DTB3",4.23,2026-03-11,2026-03-11
2024-12-16,"DTB3",4.25,2026-03-11,2026-03-11
2024-12-17,"DTB3",4.26,2026-03-11,2026-03-11
2024-12-18,"DTB3",4.25,2026-03-11,2026-03-11
2024-12-19,"DTB3",4.23,2026-03-11,2026-03-11
2024-12-20,"DTB3",4.23,2026-03-11,2026-03-11
2024-12-23,"DTB3",4.24,2026-03-11,2026-03-11
2024-12-24,"DTB3",4.28,2026-03-11,2026-03-11
2024-12-25,"DTB3",NA,2026-03-11,2026-03-11
2024-12-26,"DTB3",4.24,2026-03-11,2026-03-11
2024-12-27,"DTB3",4.19,2026-03-11,2026-03-11
2024-12-30,"DTB3",4.23,2026-03-11,2026-03-11
2024-12-31,"DTB3",4.23,2026-03-11,2026-03-11
2025-01-01,"DTB3",NA,2026-03-11,2026-03-11
2025-01-02,"DTB3",4.22,2026-03-11,2026-03-11
2025-01-03,"DTB3",4.2,2026-03-11,2026-03-11
2025-01-06,"DTB3",4.21,2026-03-11,2026-03-11
2025-01-07,"DTB3",4.21,2026-03-11,2026-03-11
2025-01-08,"DTB3",4.21,2026-03-11,2026-03-11
2025-01-09,"DTB3",4.21,2026-03-11,2026-03-11
2025-01-10,"DTB3",4.22,2026-03-11,2026-03-11
2025-01-13,"DTB3",4.23,2026-03-11,2026-03-11
2025-01-14,"DTB3",4.22,2026-03-11,2026-03-11
2025-01-15,"DTB3",4.21,2026-03-11,2026-03-11
2025-01-16,"DTB3",4.21,2026-03-11,2026-03-11
2025-01-17,"DTB3",4.2,2026-03-11,2026-03-11
2025-01-20,"DTB3",NA,2026-03-11,2026-03-11
2025-01-21,"DTB3",4.22,2026-03-11,2026-03-11
2025-01-22,"DTB3",4.22,2026-03-11,2026-03-11
2025-01-23,"DTB3",4.22,2026-03-11,2026-03-11
2025-01-24,"DTB3",4.21,2026-03-11,2026-03-11
2025-01-27,"DTB3",4.2,2026-03-11,2026-03-11
2025-01-28,"DTB3",4.2,2026-03-11,2026-03-11
2025-01-29,"DTB3",4.2,2026-03-11,2026-03-11
2025-01-30,"DTB3",4.19,2026-03-11,2026-03-11
2025-01-31,"DTB3",4.2,2026-03-11,2026-03-11
2025-02-03,"DTB3",4.22,2026-03-11,2026-03-11
2025-02-04,"DTB3",4.22,2026-03-11,2026-03-11
2025-02-05,"DTB3",4.22,2026-03-11,2026-03-11
2025-02-06,"DTB3",4.22,2026-03-11,2026-03-11
2025-02-07,"DTB3",4.24,2026-03-11,2026-03-11
2025-02-10,"DTB3",4.23,2026-03-11,2026-03-11
2025-02-11,"DTB3",4.23,2026-03-11,2026-03-11
2025-02-12,"DTB3",4.23,2026-03-11,2026-03-11
2025-02-13,"DTB3",4.22,2026-03-11,2026-03-11
2025-02-14,"DTB3",4.22,2026-03-11,2026-03-11
2025-02-17,"DTB3",NA,2026-03-11,2026-03-11
2025-02-18,"DTB3",4.23,2026-03-11,2026-03-11
2025-02-19,"DTB3",4.22,2026-03-11,2026-03-11
2025-02-20,"DTB3",4.21,2026-03-11,2026-03-11
2025-02-21,"DTB3",4.21,2026-03-11,2026-03-11
2025-02-24,"DTB3",4.19,2026-03-11,2026-03-11
2025-02-25,"DTB3",4.19,2026-03-11,2026-03-11
2025-02-26,"DTB3",4.2,2026-03-11,2026-03-11
2025-02-27,"DTB3",4.2,2026-03-11,2026-03-11
2025-02-28,"DTB3",4.2,2026-03-11,2026-03-11
2025-03-03,"DTB3",4.21,2026-03-11,2026-03-11
2025-03-04,"DTB3",4.2,2026-03-11,2026-03-11
2025-03-05,"DTB3",4.21,2026-03-11,2026-03-11
2025-03-06,"DTB3",4.2,2026-03-11,2026-03-11
2025-03-07,"DTB3",4.2,2026-03-11,2026-03-11
2025-03-10,"DTB3",4.19,2026-03-11,2026-03-11
2025-03-11,"DTB3",4.2,2026-03-11,2026-03-11
2025-03-12,"DTB3",4.21,2026-03-11,2026-03-11
2025-03-13,"DTB3",4.2,2026-03-11,2026-03-11
2025-03-14,"DTB3",4.2,2026-03-11,2026-03-11
2025-03-17,"DTB3",4.2,2026-03-11,2026-03-11
2025-03-18,"DTB3",4.2,2026-03-11,2026-03-11
2025-03-19,"DTB3",4.2,2026-03-11,2026-03-11
2025-03-20,"DTB3",4.19,2026-03-11,2026-03-11
2025-03-21,"DTB3",4.19,2026-03-11,2026-03-11
2025-03-24,"DTB3",4.19,2026-03-11,2026-03-11
2025-03-25,"DTB3",4.19,2026-03-11,2026-03-11
2025-03-26,"DTB3",4.2,2026-03-11,2026-03-11
2025-03-27,"DTB3",4.2,2026-03-11,2026-03-11
2025-03-28,"DTB3",4.2,2026-03-11,2026-03-11
2025-03-31,"DTB3",4.21,2026-03-11,2026-03-11
2025-04-01,"DTB3",4.2,2026-03-11,2026-03-11
2025-04-02,"DTB3",4.21,2026-03-11,2026-03-11
2025-04-03,"DTB3",4.2,2026-03-11,2026-03-11
2025-04-04,"DTB3",4.17,2026-03-11,2026-03-11
2025-04-07,"DTB3",4.17,2026-03-11,2026-03-11
2025-04-08,"DTB3",4.19,2026-03-11,2026-03-11
2025-04-09,"DTB3",4.24,2026-03-11,2026-03-11
2025-04-10,"DTB3",4.22,2026-03-11,2026-03-11
2025-04-11,"DTB3",4.23,2026-03-11,2026-03-11
2025-04-14,"DTB3",4.22,2026-03-11,2026-03-11
2025-04-15,"DTB3",4.22,2026-03-11,2026-03-11
2025-04-16,"DTB3",4.21,2026-03-11,2026-03-11
2025-04-17,"DTB3",4.23,2026-03-11,2026-03-11
2025-04-18,"DTB3",NA,2026-03-11,2026-03-11
2025-04-21,"DTB3",4.22,2026-03-11,2026-03-11
2025-04-22,"DTB3",4.22,2026-03-11,2026-03-11
2025-04-23,"DTB3",4.22,2026-03-11,2026-03-11
2025-04-24,"DTB3",4.21,2026-03-11,2026-03-11
2025-04-25,"DTB3",4.21,2026-03-11,2026-03-11
2025-04-28,"DTB3",4.2,2026-03-11,2026-03-11
2025-04-29,"DTB3",4.2,2026-03-11,2026-03-11
2025-04-30,"DTB3",4.2,2026-03-11,2026-03-11
2025-05-01,"DTB3",4.2,2026-03-11,2026-03-11
2025-05-02,"DTB3",4.22,2026-03-11,2026-03-11
2025-05-05,"DTB3",4.22,2026-03-11,2026-03-11
2025-05-06,"DTB3",4.22,2026-03-11,2026-03-11
2025-05-07,"DTB3",4.22,2026-03-11,2026-03-11
2025-05-08,"DTB3",4.23,2026-03-11,2026-03-11
2025-05-09,"DTB3",4.22,2026-03-11,2026-03-11
2025-05-12,"DTB3",4.31,2026-03-11,2026-03-11
2025-05-13,"DTB3",4.29,2026-03-11,2026-03-11
2025-05-14,"DTB3",4.29,2026-03-11,2026-03-11
2025-05-15,"DTB3",4.27,2026-03-11,2026-03-11
2025-05-16,"DTB3",4.25,2026-03-11,2026-03-11
2025-05-19,"DTB3",4.28,2026-03-11,2026-03-11
2025-05-20,"DTB3",4.26,2026-03-11,2026-03-11
2025-05-21,"DTB3",4.24,2026-03-11,2026-03-11
2025-05-22,"DTB3",4.25,2026-03-11,2026-03-11
2025-05-23,"DTB3",4.24,2026-03-11,2026-03-11
2025-05-26,"DTB3",NA,2026-03-11,2026-03-11
2025-05-27,"DTB3",4.24,2026-03-11,2026-03-11
2025-05-28,"DTB3",4.24,2026-03-11,2026-03-11
2025-05-29,"DTB3",4.25,2026-03-11,2026-03-11
2025-05-30,"DTB3",4.25,2026-03-11,2026-03-11
2025-06-02,"DTB3",4.25,2026-03-11,2026-03-11
2025-06-03,"DTB3",4.24,2026-03-11,2026-03-11
2025-06-04,"DTB3",4.25,2026-03-11,2026-03-11
2025-06-05,"DTB3",4.25,2026-03-11,2026-03-11
2025-06-06,"DTB3",4.25,2026-03-11,2026-03-11
2025-06-09,"DTB3",4.25,2026-03-11,2026-03-11
2025-06-10,"DTB3",4.26,2026-03-11,2026-03-11
2025-06-11,"DTB3",4.26,2026-03-11,2026-03-11
2025-06-12,"DTB3",4.27,2026-03-11,2026-03-11
2025-06-13,"DTB3",4.26,2026-03-11,2026-03-11
2025-06-16,"DTB3",4.24,2026-03-11,2026-03-11
2025-06-17,"DTB3",4.23,2026-03-11,2026-03-11
2025-06-18,"DTB3",4.23,2026-03-11,2026-03-11
2025-06-19,"DTB3",NA,2026-03-11,2026-03-11
2025-06-20,"DTB3",4.21,2026-03-11,2026-03-11
2025-06-23,"DTB3",4.19,2026-03-11,2026-03-11
2025-06-24,"DTB3",4.19,2026-03-11,2026-03-11
2025-06-25,"DTB3",4.19,2026-03-11,2026-03-11
2025-06-26,"DTB3",4.21,2026-03-11,2026-03-11
2025-06-27,"DTB3",4.2,2026-03-11,2026-03-11
2025-06-30,"DTB3",4.24,2026-03-11,2026-03-11
2025-07-01,"DTB3",4.24,2026-03-11,2026-03-11
2025-07-02,"DTB3",4.24,2026-03-11,2026-03-11
2025-07-03,"DTB3",4.26,2026-03-11,2026-03-11
2025-07-04,"DTB3",NA,2026-03-11,2026-03-11
2025-07-07,"DTB3",4.26,2026-03-11,2026-03-11
2025-07-08,"DTB3",4.26,2026-03-11,2026-03-11
2025-07-09,"DTB3",4.26,2026-03-11,2026-03-11
2025-07-10,"DTB3",4.25,2026-03-11,2026-03-11
2025-07-11,"DTB3",4.25,2026-03-11,2026-03-11
2025-07-14,"DTB3",4.26,2026-03-11,2026-03-11
2025-07-15,"DTB3",4.25,2026-03-11,2026-03-11
2025-07-16,"DTB3",4.24,2026-03-11,2026-03-11
2025-07-17,"DTB3",4.24,2026-03-11,2026-03-11
2025-07-18,"DTB3",4.24,2026-03-11,2026-03-11
2025-07-21,"DTB3",4.24,2026-03-11,2026-03-11
2025-07-22,"DTB3",4.24,2026-03-11,2026-03-11
2025-07-23,"DTB3",4.25,2026-03-11,2026-03-11
2025-07-24,"DTB3",4.25,2026-03-11,2026-03-11
2025-07-25,"DTB3",4.25,2026-03-11,2026-03-11
2025-07-28,"DTB3",4.24,2026-03-11,2026-03-11
2025-07-29,"DTB3",4.24,2026-03-11,2026-03-11
2025-07-30,"DTB3",4.25,2026-03-11,2026-03-11
2025-07-31,"DTB3",4.24,2026-03-11,2026-03-11
2025-08-01,"DTB3",4.19,2026-03-11,2026-03-11
2025-08-04,"DTB3",4.16,2026-03-11,2026-03-11
2025-08-05,"DTB3",4.16,2026-03-11,2026-03-11
2025-08-06,"DTB3",4.14,2026-03-11,2026-03-11
2025-08-07,"DTB3",4.14,2026-03-11,2026-03-11
2025-08-08,"DTB3",4.14,2026-03-11,2026-03-11
2025-08-11,"DTB3",4.15,2026-03-11,2026-03-11
2025-08-12,"DTB3",4.14,2026-03-11,2026-03-11
2025-08-13,"DTB3",4.11,2026-03-11,2026-03-11
2025-08-14,"DTB3",4.12,2026-03-11,2026-03-11
2025-08-15,"DTB3",4.12,2026-03-11,2026-03-11
2025-08-18,"DTB3",4.14,2026-03-11,2026-03-11
2025-08-19,"DTB3",4.12,2026-03-11,2026-03-11
2025-08-20,"DTB3",4.12,2026-03-11,2026-03-11
2025-08-21,"DTB3",4.14,2026-03-11,2026-03-11
2025-08-22,"DTB3",4.1,2026-03-11,2026-03-11
2025-08-25,"DTB3",4.1,2026-03-11,2026-03-11
2025-08-26,"DTB3",4.1,2026-03-11,2026-03-11
2025-08-27,"DTB3",4.08,2026-03-11,2026-03-11
2025-08-28,"DTB3",4.08,2026-03-11,2026-03-11
2025-08-29,"DTB3",4.05,2026-03-11,2026-03-11
2025-09-01,"DTB3",NA,2026-03-11,2026-03-11
2025-09-02,"DTB3",4.05,2026-03-11,2026-03-11
2025-09-03,"DTB3",4.03,2026-03-11,2026-03-11
2025-09-04,"DTB3",4.01,2026-03-11,2026-03-11
2025-09-05,"DTB3",3.92,2026-03-11,2026-03-11
2025-09-08,"DTB3",3.95,2026-03-11,2026-03-11
2025-09-09,"DTB3",3.95,2026-03-11,2026-03-11
2025-09-10,"DTB3",3.94,2026-03-11,2026-03-11
2025-09-11,"DTB3",3.94,2026-03-11,2026-03-11
2025-09-12,"DTB3",3.94,2026-03-11,2026-03-11
2025-09-15,"DTB3",3.91,2026-03-11,2026-03-11
2025-09-16,"DTB3",3.9,2026-03-11,2026-03-11
2025-09-17,"DTB3",3.88,2026-03-11,2026-03-11
2025-09-18,"DTB3",3.89,2026-03-11,2026-03-11
2025-09-19,"DTB3",3.89,2026-03-11,2026-03-11
2025-09-22,"DTB3",3.86,2026-03-11,2026-03-11
2025-09-23,"DTB3",3.86,2026-03-11,2026-03-11
2025-09-24,"DTB3",3.87,2026-03-11,2026-03-11
2025-09-25,"DTB3",3.89,2026-03-11,2026-03-11
2025-09-26,"DTB3",3.87,2026-03-11,2026-03-11
2025-09-29,"DTB3",3.86,2026-03-11,2026-03-11
2025-09-30,"DTB3",3.86,2026-03-11,2026-03-11
2025-10-01,"DTB3",3.85,2026-03-11,2026-03-11
2025-10-02,"DTB3",3.86,2026-03-11,2026-03-11
2025-10-03,"DTB3",3.87,2026-03-11,2026-03-11
2025-10-06,"DTB3",3.86,2026-03-11,2026-03-11
2025-10-07,"DTB3",3.85,2026-03-11,2026-03-11
2025-10-08,"DTB3",3.85,2026-03-11,2026-03-11
2025-10-09,"DTB3",3.87,2026-03-11,2026-03-11
2025-10-10,"DTB3",3.86,2026-03-11,2026-03-11
2025-10-13,"DTB3",NA,2026-03-11,2026-03-11
2025-10-14,"DTB3",3.85,2026-03-11,2026-03-11
2025-10-15,"DTB3",3.87,2026-03-11,2026-03-11
2025-10-16,"DTB3",3.86,2026-03-11,2026-03-11
2025-10-17,"DTB3",3.84,2026-03-11,2026-03-11
2025-10-20,"DTB3",3.81,2026-03-11,2026-03-11
2025-10-21,"DTB3",3.8,2026-03-11,2026-03-11
2025-10-22,"DTB3",3.8,2026-03-11,2026-03-11
2025-10-23,"DTB3",3.8,2026-03-11,2026-03-11
2025-10-24,"DTB3",3.77,2026-03-11,2026-03-11
2025-10-27,"DTB3",3.73,2026-03-11,2026-03-11
2025-10-28,"DTB3",3.73,2026-03-11,2026-03-11
2025-10-29,"DTB3",3.77,2026-03-11,2026-03-11
2025-10-30,"DTB3",3.76,2026-03-11,2026-03-11
2025-10-31,"DTB3",3.73,2026-03-11,2026-03-11
2025-11-03,"DTB3",3.82,2026-03-11,2026-03-11
2025-11-04,"DTB3",3.8,2026-03-11,2026-03-11
2025-11-05,"DTB3",3.8,2026-03-11,2026-03-11
2025-11-06,"DTB3",3.77,2026-03-11,2026-03-11
2025-11-07,"DTB3",3.77,2026-03-11,2026-03-11
2025-11-10,"DTB3",3.79,2026-03-11,2026-03-11
2025-11-11,"DTB3",NA,2026-03-11,2026-03-11
2025-11-12,"DTB3",3.79,2026-03-11,2026-03-11
2025-11-13,"DTB3",3.8,2026-03-11,2026-03-11
2025-11-14,"DTB3",3.8,2026-03-11,2026-03-11
2025-11-17,"DTB3",3.8,2026-03-11,2026-03-11
2025-11-18,"DTB3",3.78,2026-03-11,2026-03-11
2025-11-19,"DTB3",3.79,2026-03-11,2026-03-11
2025-11-20,"DTB3",3.78,2026-03-11,2026-03-11
2025-11-21,"DTB3",3.75,2026-03-11,2026-03-11
2025-11-24,"DTB3",3.75,2026-03-11,2026-03-11
2025-11-25,"DTB3",3.74,2026-03-11,2026-03-11
2025-11-26,"DTB3",3.76,2026-03-11,2026-03-11
